2018.10.11,43100,2200,44000,44650,43100,19324537,False
2018.10.10,45300,350,45250,45500,44500,10341349,True
2018.10.08,44950,250,44200,45200,44200,6759464,True
2018.10.05,44700,0,44800,45500,44550,10544165,True
2018.10.04,44700,1000,45150,45600,44700,11865327,False
2018.10.02,45700,650,46450,46700,45700,6607188,False
2018.10.01,46350,100,46450,46800,45800,6354983,False
2018.09.28,46450,1050,47250,47250,46300,11270515,False
2018.09.27,47500,100,46950,47500,46450,15804586,True
2018.09.21,47400,150,46550,47550,46550,14476906,True
2018.09.20,47250,1100,46850,47600,46400,13536966,True
2018.09.19,46150,650,46000,46200,45700,9367454,True
2018.09.18,45500,350,44950,45900,44700,9987090,True
2018.09.17,45150,700,45550,45800,44900,8123384,False
2018.09.14,45850,1800,45000,45850,44900,12446344,True
2018.09.13,44050,500,44550,44750,44000,18277942,False
2018.09.12,44550,500,44900,45100,44500,12995269,False
2018.09.11,45050,450,45550,45900,45050,9865790,False
2018.09.10,45500,600,45450,45550,45000,9979838,True
2018.09.07,44900,1200,44500,45200,44400,18285508,False
2018.09.06,46100,500,46200,46400,45800,9040553,False
2018.09.05,46600,1050,47300,47450,46400,9139998,False
2018.09.04,47650,200,47550,47800,47200,6791255,True
2018.09.03,47450,1000,48200,48300,47300,8595084,False
2018.08.31,48450,800,47100,48450,47000,13577454,True
2018.08.30,47650,850,46950,47950,46700,12193231,True
2018.08.29,46800,250,46750,46800,46400,5572374,True
2018.08.28,46550,250,46800,46950,46300,7365976,True
2018.08.27,46300,150,46100,46550,46000,5263782,True
2018.08.24,46150,50,45900,46400,45550,6582535,False
2018.08.23,46200,100,46150,46200,45700,6730918,True
2018.08.22,46100,1300,45150,46200,44900,11641656,True
2018.08.21,44800,950,43700,44900,43700,9520270,True
2018.08.20,43850,250,43500,44200,43500,7289124,False
2018.08.17,44100,150,44050,44400,44050,6808747,False
2018.08.16,44250,900,43800,44650,43700,10088229,False
2018.08.14,45150,100,44850,45400,44850,6409259,True
2018.08.13,45050,350,44950,45100,44650,9803831,False
2018.08.10,45400,1500,46150,46400,44850,16670643,False
2018.08.09,46900,100,47000,47050,46450,12010886,True
2018.08.08,46800,100,47000,47000,46550,6429338,True
2018.08.07,46700,900,46300,46750,45900,9058174,True
2018.08.06,45800,50,46150,46150,45750,6771979,True
2018.08.03,45750,200,45850,45900,45450,8274944,True
2018.08.02,45550,1000,46550,46800,45500,8560924,False
2018.08.01,46550,300,46050,46850,46050,7484499,True
2018.07.31,46250,250,46200,46450,46000,8033607,False
2018.07.30,46500,400,46550,46800,46350,5723035,False
2018.07.27,46900,0,46450,47000,46450,4762460,True
